   -5    1    2    7    8   -0.000516   -0.000041
   -5    1    2    8    8    0.000934   -0.000017
   -5    1    3    1    1    0.000202    0.000005
   -5    1    3    2    1   -0.000077    0.000020
   -5    1    3    3    1   -0.000698   -0.000016
   -5    1    3    4    1    0.000789   -0.000008
   -5    1    3    5    1   -0.000458   -0.000009
   -5    1    3    6    1   -0.000009    0.000007
   -5    1    3    7    1    0.000161   -0.000013
   -5    1    3    8    1   -0.000126    0.000004
   -5    1    3    1    2   -0.000070    0.000006
   -5    1    3    2    2    0.000894    0.000012
   -5    1    3    3    2    0.000076   -0.000049
   -5    1    3    4    2    0.000075   -0.000003
   -5    1    3    5    2   -0.000105   -0.000000
   -5    1    3    6    2    0.001100    0.000003
   -5    1    3    7    2    0.001175   -0.000031
   -5    1    3    8    2   -0.000888    0.000017
   -5    1    3    1    3   -0.000676   -0.000025
   -5    1    3    2    3    0.000030    0.000026
   -5    1    3    3    3    0.000086    0.000019
   -5    1    3    4    3    0.000956   -0.000059
   -5    1    3    5    3   -0.000430   -0.000023
   -5    1    3    6    3    0.001152    0.000006
   -5    1    3    7    3    0.001868   -0.000006
   -5    1    3    8    3   -0.001272    0.000020
   -5    1    3    1    4    0.000810    0.000004
   -5    1    3    2    4    0.000084    0.000008
   -5    1    3    3    4    0.001005    0.000036
   -5    1    3    4    4   -0.000847   -0.000006
   -5    1    3    5    4    0.000245   -0.000011
   -5    1    3    6    4   -0.000831    0.000017
   -5    1    3    7    4   -0.001239    0.000011
   -5    1    3    8    4    0.002162   -0.000019
   -5    1    3    1    5    0.000453   -0.000008
   -5    1    3    2    5   -0.000507   -0.000011
   -5    1    3    3    5    0.000402    0.000008
   -5    1    3    4    5    0.000472   -0.000003
   -5    1    3    5    5    0.000062    0.000019
   -5    1    3    6    5    0.000054   -0.000016
   -5    1    3    7    5    0.000672    0.000038
   -5    1    3    8    5   -0.000919   -0.000020
   -5    1    3    1    6    0.000425    0.000024
   -5    1    3    2    6    0.000799   -0.000010
   -5    1    3    3    6    0.000596    0.000017
   -5    1    3    4    6   -0.000342    0.000031
   -5    1    3    5    6    0.000078   -0.000031
   -5    1    3    6    6    0.000891    0.000009
   -5    1    3    7    6    0.000016    0.000009
   -5    1    3    8    6    0.000062    0.000027
   -5    1    3    1    7   -0.000439   -0.000006
   -5    1    3    2    7    0.000607    0.000037
   -5    1    3    3    7    0.001026   -0.000002
   -5    1    3    4    7   -0.000709   -0.000047
   -5    1    3    5    7    0.000666    0.000004
   -5    1    3    6    7    0.000078   -0.000018
   -5    1    3    7    7    0.000254    0.000015
   -5    1    3    8    7    0.000931    0.000015
   -5    1    3    1    8   -0.000369   -0.000015
   -5    1    3    2    8   -0.000338    0.000004
   -5    1    3    3    8   -0.000771   -0.000029
   -5    1    3    4    8    0.000397   -0.000017
   -5    1    3    5    8   -0.000914    0.000012
   -5    1    3    6    8    0.000065    0.000007
   -5    1    3    7    8    0.000875   -0.000056
   -5    1    3    8    8   -0.000862   -0.000011
   -5    2    0    1    1    0.000789    0.000006
   -5    2    0    2    1   -0.000789   -0.000015
   -5    2    0    3    1   -0.000037    0.000009
   -5    2    0    4    1    0.000480    0.000021
   -5    2    0    5    1    0.000969   -0.000020
   -5    2    0    6    1   -0.000321    0.000001
   -5    2    0    7    1    0.000155   -0.000020
   -5    2    0    8    1   -0.000409    0.000024
   -5    2    0    1    2   -0.000157   -0.000020
   -5    2    0    2    2   -0.000276   -0.000034
   -5    2    0    3    2    0.000011    0.000014
   -5    2    0    4    2    0.000580    0.000009
   -5    2    0    5    2    0.000184    0.000002
   -5    2    0    6    2   -0.000574   -0.000007
   -5    2    0    7    2    0.001217    0.000003
   -5    2    0    8    2   -0.000459   -0.000002
   -5    2    0    1    3   -0.000052    0.000015
   -5    2    0    2    3    0.000049   -0.000001
   -5    2    0    3    3   -0.000013    0.000015
   -5    2    0    4    3   -0.000024    0.000016
   -5    2    0    5    3   -0.000023   -0.000021
   -5    2    0    6    3    0.001234   -0.000000
   -5    2    0    7    3   -0.000103    0.000024
   -5    2    0    8    3   -0.000874    0.000014
   -5    2    0    1    4    0.000137    0.000023
   -5    2    0    2    4   -0.000777    0.000014
   -5    2    0    3    4    0.000001   -0.000002
   -5    2    0    4    4   -0.001071    0.000012
   -5    2    0    5    4    0.000488   -0.000017
   -5    2    0    6    4   -0.000440    0.000002
   -5    2    0    7    4   -0.000778   -0.000029
   -5    2    0    8    4   -0.000513    0.000030
   -5    2    0    1    5    0.001724    0.000004
   -5    2    0    2    5    0.000424    0.000023
   -5    2    0    3    5   -0.000593   -0.000004
   -5    2    0    4    5    0.000952   -0.000013
   -5    2    0    5    5    0.000777    0.000002
   -5    2    0    6    5    0.000153    0.000024
   -5    2    0    7    5    0.000125    0.000005
   -5    2    0    8    5   -0.000140   -0.000025
   -5    2    0    1    6   -0.000426    0.000002
   -5    2    0    2    6    0.000046   -0.000008
   -5    2    0    3    6    0.000020    0.000006
   -5    2    0    4    6   -0.001044    0.000003
   -5    2    0    5    6    0.000766    0.000013
   -5    2    0    6    6   -0.000288   -0.000038
   -5    2    0    7    6    0.000114    0.000021
   -5    2    0    8    6   -0.000764    0.000014
   -5    2    0    1    7    0.000764    0.000006
   -5    2    0    2    7    0.000076    0.000019
   -5    2    0    3    7   -0.000265    0.000016
   -5    2    0    4    7    0.000120    0.000001
   -5    2    0    5    7    0.000138   -0.000029
   -5    2    0    6    7    0.000070    0.000027
   -5    2    0    7    7    0.000007    0.000013
   -5    2    0    8    7   -0.000089    0.000002
   -5    2    0    1    8   -0.000986   -0.000003
   -5    2    0    2    8   -0.001069   -0.000024
   -5    2    0    3    8    0.000081   -0.000001
   -5    2    0    4    8    0.000038    0.000019
   -5    2    0    5    8   -0.000475   -0.000012
   -5    2    0    6    8    0.000571   -0.000001
   -5    2    0    7    8   -0.000068   -0.000024
   -5    2    0    8    8   -0.001067    0.000016
   -5    2    1    1    1   -0.000366    0.000014
   -5    2    1    2    1    0.000141    0.000000
   -5    2    1    3    1    0.000554    0.000012
   -5    2    1    4    1    0.000270    0.000022
   -5    2    1    5    1    0.000318   -0.000045
   -5    2    1    6    1    0.000456    0.000034
   -5    2    1    7    1    0.000705   -0.000030
   -5    2    1    8    1   -0.000487    0.000030
   -5    2    1    1    2   -0.000152    0.000004
   -5    2    1    2    2    0.000986   -0.000017
   -5    2    1    3    2    0.000513   -0.000006
   -5    2    1    4    2   -0.000216    0.000027
   -5    2    1    5    2   -0.000619   -0.000020
   -5    2    1    6    2   -0.000935    0.000019
   -5    2    1    7    2    0.001532   -0.000017
   -5    2    1    8    2    0.000325    0.000010
   -5    2    1    1    3    0.000455   -0.000015
   -5    2    1    2    3   -0.000522   -0.000003
   -5    2    1    3    3    0.000141   -0.000007
   -5    2    1    4    3   -0.000266   -0.000014
   -5    2    1    5    3   -0.000421   -0.000012
   -5    2    1    6    3    0.001639    0.000012
   -5    2    1    7    3   -0.002447   -0.000013
   -5    2    1    8    3    0.000009    0.000005
   -5    2    1    1    4    0.000361    0.000011
   -5    2    1    2    4    0.000321    0.000012
   -5    2    1    3    4   -0.000240    0.000022
   -5    2    1    4    4    0.000278    0.000006
   -5    2    1    5    4    0.000469   -0.000034
   -5    2    1    6    4    0.000353    0.000017
   -5    2    1    7    4    0.000009   -0.000016
   -5    2    1    8    4   -0.000417    0.000025
   -5    2    1    1    5   -0.001273    0.000032
   -5    2    1    2    5   -0.000454    0.000021
   -5    2    1    3    5   -0.000018    0.000009
   -5    2    1    4    5   -0.000779    0.000008
   -5    2    1    5    5   -0.000247    0.000000
   -5    2    1    6    5    0.000107   -0.000005
   -5    2    1    7    5   -0.000498    0.000030
   -5    2    1    8    5   -0.000338    0.000000
   -5    2    1    1    6    0.000466   -0.000020
   -5    2    1    2    6    0.000262   -0.000040
   -5    2    1    3    6   -0.000058    0.000025
   -5    2    1    4    6    0.000726    0.000010
   -5    2    1    5    6   -0.000080    0.000009
   -5    2    1    6    6    0.000979   -0.000014
   -5    2    1    7    6   -0.000537    0.000012
   -5    2    1    8    6    0.000344   -0.000004
   -5    2    1    1    7   -0.000154    0.000028
   -5    2    1    2    7   -0.000035    0.000032
   -5    2    1    3    7    0.000606   -0.000004
   -5    2    1    4    7   -0.000173    0.000008
   -5    2    1    5    7   -0.000601   -0.000042
   -5    2    1    6    7    0.000535    0.000025
   -5    2    1    7    7    0.000018    0.000007
   -5    2    1    8    7   -0.000260    0.000024
   -5    2    1    1    8    0.000788   -0.000018
   -5    2    1    2    8    0.000707    0.000002
   -5    2    1    3    8   -0.000066   -0.000028
   -5    2    1    4    8   -0.000519   -0.000013
   -5    2    1    5    8   -0.000243   -0.000005
   -5    2    1    6    8   -0.000204    0.000021
   -5    2    1    7    8   -0.000271   -0.000055
   -5    2    1    8    8    0.000282    0.000001
   -5    2    2    1    1    0.000449    0.000030
   -5    2    2    2    1    0.000359    0.000024
   -5    2    2    3    1    0.000215   -0.000007
   -5    2    2    4    1    0.000341    0.000009
   -5    2    2    5    1   -0.000732   -0.000017
   -5    2    2    6    1    0.000650    0.000005
   -5    2    2    7    1   -0.000279    0.000003
   -5    2    2    8    1    0.000626    0.000018
   -5    2    2    1    2   -0.000066    0.000021
   -5    2    2    2    2    0.000351    0.000002
   -5    2    2    3    2   -0.000502   -0.000032
   -5    2    2    4    2   -0.000090    0.000025
   -5    2    2    5    2   -0.000636   -0.000018
   -5    2    2    6    2   -0.000720    0.000011
   -5    2    2    7    2    0.000066   -0.000030
   -5    2    2    8    2    0.000836    0.000024
   -5    2    2    1    3    0.001207   -0.000024
   -5    2    2    2    3   -0.000187    0.000012
   -5    2    2    3    3   -0.000085   -0.000000
   -5    2    2    4    3   -0.000188   -0.000046
   -5    2    2    5    3    0.000374    0.000006
   -5    2    2    6    3    0.000141   -0.000017
   -5    2    2    7    3   -0.001595    0.000001
   -5    2    2    8    3    0.000150    0.000021
   -5    2    2    1    4   -0.000092    0.000015
   -5    2    2    2    4   -0.000096    0.000024
   -5    2    2    3    4   -0.000500    0.000033
   -5    2    2    4    4    0.000330   -0.000009
   -5    2    2    5    4   -0.000646   -0.000013
   -5    2    2    6    4    0.000867    0.000003
   -5    2    2    7    4    0.000032    0.000035
   -5    2    2    8    4   -0.000699    0.000000
   -5    2    2    1    5    0.000707    0.000007
   -5    2    2    2    5   -0.000007   -0.000001
   -5    2    2    3    5   -0.000555    0.000018
   -5    2    2    4    5    0.000024    0.000007
   -5    2    2    5    5    0.000595   -0.000007
   -5    2    2    6    5    0.000129    0.000002
   -5    2    2    7    5   -0.001143    0.000022
   -5    2    2    8    5    0.000153   -0.000000
   -5    2    2    1    6   -0.000008    0.000002
   -5    2    2    2    6   -0.000196   -0.000029
   -5    2    2    3    6   -0.000035    0.000007
   -5    2    2    4    6    0.000044    0.000027
   -5    2    2    5    6   -0.000334   -0.000009
